username,user id,access hash,name,group,group id
,356225044,3518861943686135417,Varun,NIFTY-STOCK TALKS,1069447910
Saleemv,139573522,-5400118281337669422,saleem v,NIFTY-STOCK TALKS,1069447910
,545221270,-8868839618155217051,P V Jain,NIFTY-STOCK TALKS,1069447910
,471487099,-1710216979639697474,Vasudevan Karuppan,NIFTY-STOCK TALKS,1069447910
Vijomanakkody,425335575,241564354635631551,Vijo Vincent,NIFTY-STOCK TALKS,1069447910
,251921722,7734519671621809460,Vivek,NIFTY-STOCK TALKS,1069447910
,504917646,-118685350034773478,Vijay,NIFTY-STOCK TALKS,1069447910
VS_Raj,220683077,-7587606211141694570,VS,NIFTY-STOCK TALKS,1069447910
,470815730,259880667363810635,Mayank Verma,NIFTY-STOCK TALKS,1069447910
Vishal1416,474779501,-7721677170523500272,Vishal Dhengale,NIFTY-STOCK TALKS,1069447910
,492586664,6017158182947895447,Vinit Pagaria,NIFTY-STOCK TALKS,1069447910
,315656963,-3490969408756521863,vijit patil,NIFTY-STOCK TALKS,1069447910
,297916521,75724091252648594,Vishwanath Shetty,NIFTY-STOCK TALKS,1069447910
,438500543,-3433852869362373056,Vinod Sharma,NIFTY-STOCK TALKS,1069447910
,329690449,-6384260282729452429,Vinay Prashar,NIFTY-STOCK TALKS,1069447910
,497942449,-1923410034058442544,venkat,NIFTY-STOCK TALKS,1069447910
vivekvarshney,441345186,7616484009214612846,Vivek Varshney,NIFTY-STOCK TALKS,1069447910
,410766272,-5148564994267770460,Shardul Vairagi,NIFTY-STOCK TALKS,1069447910
,267282635,-835397844329031725,Avb Venkat,NIFTY-STOCK TALKS,1069447910
,420388723,797085997369496699,vishal jain,NIFTY-STOCK TALKS,1069447910
prudhvirv,474562658,-1701208705514057025,Prudhvi Raju Vysyaraju,NIFTY-STOCK TALKS,1069447910
,431262623,-5188896177141985510,Vignesh,NIFTY-STOCK TALKS,1069447910
vora_vishal,301309753,2474744965637478198,Vishal Vora,NIFTY-STOCK TALKS,1069447910
,313300167,9001844496669773983,Verma Surendra,NIFTY-STOCK TALKS,1069447910
,59321556,8599491915966153207,Vimal Malani,NIFTY-STOCK TALKS,1069447910
,325454085,1413399538494399611,V.raj,NIFTY-STOCK TALKS,1069447910
,452726277,-4120501541082982161,Varun Rana,NIFTY-STOCK TALKS,1069447910
,190089266,8804742542933045572,Kletson Vieira,NIFTY-STOCK TALKS,1069447910
,431429467,1566953088730555473,Vineet M,NIFTY-STOCK TALKS,1069447910
,377513782,-529170847352172848,Vk Kumar,NIFTY-STOCK TALKS,1069447910
,271512964,3408957060193488445,Vikram Mehta,NIFTY-STOCK TALKS,1069447910
,389654334,-7198224940394818220,Vivek Bansal,NIFTY-STOCK TALKS,1069447910
,448637246,-84415797750323418,Vimal Suresh,NIFTY-STOCK TALKS,1069447910
,410736943,7673087894518459388,Varun Singh,NIFTY-STOCK TALKS,1069447910
,438302198,-7011378440058966895,Vikash Sonkar,NIFTY-STOCK TALKS,1069447910
VijayNiftyTracker,146093423,-8670495705754735961,Vijay NiftyTracker,NIFTY-STOCK TALKS,1069447910
,405917581,-2233746016595392061,Vinay Kc,NIFTY-STOCK TALKS,1069447910
ParagV,428654400,3879554342097322030,Parag Vairagade,NIFTY-STOCK TALKS,1069447910
,396097147,-9111796538975431831,Kejal Vora,NIFTY-STOCK TALKS,1069447910
,251825192,3818465672659689392,V N,NIFTY-STOCK TALKS,1069447910
,81615825,159898239442312853,Vinoth Raja,NIFTY-STOCK TALKS,1069447910
,404956588,9179048869238298641,Vishal,NIFTY-STOCK TALKS,1069447910
,315697506,2806633149923852749,Bhavin Vora,NIFTY-STOCK TALKS,1069447910
,256056400,7186001683889591884,VENKAT SYAM,NIFTY-STOCK TALKS,1069447910
,405192330,-640122850647206933,Vishal Singh,NIFTY-STOCK TALKS,1069447910
,319107051,8428582567886664415,Vikas,NIFTY-STOCK TALKS,1069447910
,357990703,6191823741579888599,Vish,NIFTY-STOCK TALKS,1069447910
,379720381,4061340980534330046,Vimal Mathew,NIFTY-STOCK TALKS,1069447910
,261822660,5666697799952249894,Vidya Sagar,NIFTY-STOCK TALKS,1069447910
Vabs89,147047052,-6851185428731097394,Vaibhav,NIFTY-STOCK TALKS,1069447910
ROXTRADE,119561317,2513174480454810777,Vicky,NIFTY-STOCK TALKS,1069447910
,331243949,3387659484220174673,Vaibhav Shah,NIFTY-STOCK TALKS,1069447910
,167982595,2769165454922886757,VIP,NIFTY-STOCK TALKS,1069447910
,297279925,-3661625849251872941,Vatsal Parekh,NIFTY-STOCK TALKS,1069447910
,137171200,-3491539972062945756,be blessed vikash,NIFTY-STOCK TALKS,1069447910
,188077598,-4126729578973022510,vivek,NIFTY-STOCK TALKS,1069447910
,14479294,-6360535468586323303,Vishav preet,NIFTY-STOCK TALKS,1069447910
,207805298,-3839764567075623301,Vijaya Ancha,NIFTY-STOCK TALKS,1069447910
,171187598,-2405910860400531088,Vijay Kumar,NIFTY-STOCK TALKS,1069447910
,337775061,4585614227269053661,Vijeta,NIFTY-STOCK TALKS,1069447910
,393839424,1330654966709090513,Balaraman Vasudevan,NIFTY-STOCK TALKS,1069447910
Vamsi9618824275,181606643,111602061531090709,Vamsi Krishna Kandimalla,NIFTY-STOCK TALKS,1069447910
,258769881,-7324096995784049131,Vismaya,NIFTY-STOCK TALKS,1069447910
,337486492,-490419753631066649,Deepak Veer,NIFTY-STOCK TALKS,1069447910
VarunRauthan,335372163,-2558368555142174458,Varun Rauthan,NIFTY-STOCK TALKS,1069447910
,163170098,-7698560826309061337,Prashanth V,NIFTY-STOCK TALKS,1069447910
,371838790,105436566397925222,Vikas M,NIFTY-STOCK TALKS,1069447910
,5551116,-4681419497754652603,shah vip,NIFTY-STOCK TALKS,1069447910
,147436459,-4091361430122959855,Vandan Bathija,NIFTY-STOCK TALKS,1069447910
pvenkat,48946065,3104385985033722098,P venkat,NIFTY-STOCK TALKS,1069447910
Vishbi,266605744,-8631073468846350718,Vishal B,NIFTY-STOCK TALKS,1069447910
Virendra2410,121066287,7847144585017190349,Virendra Jain,NIFTY-STOCK TALKS,1069447910
SnehaHyderabad,203306893,-233674529175173936,K V Rao,NIFTY-STOCK TALKS,1069447910
Vikas_Arora,250001821,-2789353832080642659,Kat K,NIFTY-STOCK TALKS,1069447910
,358117600,-6112821504341041333,Vaishnav Apurva,NIFTY-STOCK TALKS,1069447910
,51165068,-8733596556139530936,Shankar Vasa,NIFTY-STOCK TALKS,1069447910
SurajV,272065225,3201262232714535072,Suraj v,NIFTY-STOCK TALKS,1069447910
VenkataRamanaPenugonda,219399001,-3991934692702473252,Venkata Ramana P,NIFTY-STOCK TALKS,1069447910
VinayBothra,149627872,5825136738491437889,ViBo,NIFTY-STOCK TALKS,1069447910
,301015103,-7816059676481940865,Pavan Vedanti,NIFTY-STOCK TALKS,1069447910
Vinodkumar16,182545317,334543491904463443,Vinod Kumar,NIFTY-STOCK TALKS,1069447910
VimalG,196636534,4189299255860376746,VIML M,NIFTY-STOCK TALKS,1069447910
,324220294,-1215930176056792163,Puneeth Venugopal,NIFTY-STOCK TALKS,1069447910
jrervinay,292185147,8899182763628146569,VS^,NIFTY-STOCK TALKS,1069447910
,189632269,4605343759988739767,venkat rac,NIFTY-STOCK TALKS,1069447910
,59282179,9108256241013210459,Vipul shah,NIFTY-STOCK TALKS,1069447910
VenkatDasari,199794999,-7708201546064977639,Venkat Dasari,NIFTY-STOCK TALKS,1069447910
,221734708,-8346966374417273694,Vijay Patel,NIFTY-STOCK TALKS,1069447910
venme360,66402827,3405880121495716428,@,NIFTY-STOCK TALKS,1069447910
,315671872,4363068748061666237,Nirav Veera,NIFTY-STOCK TALKS,1069447910
,143249734,6898241686820605636,V ₹,NIFTY-STOCK TALKS,1069447910
,263002875,-4874875967661929827,Vismay Shah,NIFTY-STOCK TALKS,1069447910
Vineet099,144234883,-8809656306654084694,Vineet Maid,NIFTY-STOCK TALKS,1069447910
,253992574,-2268729754615284138,Vipan Dua,NIFTY-STOCK TALKS,1069447910
vish_sax,214376233,-1077358983183197667,Vishal Anand,NIFTY-STOCK TALKS,1069447910
,225192648,-8231696303404042328,Vishwanath,NIFTY-STOCK TALKS,1069447910
viksdos,146890482,387106522630685603,Vik Dos,NIFTY-STOCK TALKS,1069447910
,154185847,5760087367583045610,Asif Virani,NIFTY-STOCK TALKS,1069447910
,158031662,-848918898799320868,Reji Paul Varghese,NIFTY-STOCK TALKS,1069447910
Vamsheedar,141825971,-7937649245960584597,Vcr,NIFTY-STOCK TALKS,1069447910
,164872596,6860118519105890035,vijay,NIFTY-STOCK TALKS,1069447910
,986881413,-4101874123576348278,Sunil,NIFTY-STOCK TALKS,1069447910
,457092115,-5602304507182198335,Saba😎,NIFTY-STOCK TALKS,1069447910
Sachin1308,474993935,-1974552520068190305,Sachin,NIFTY-STOCK TALKS,1069447910
,275216965,5736536088319938192,Sunil Suman,NIFTY-STOCK TALKS,1069447910
suraj1313,325258602,-2947259367525564115,Suraj 1313,NIFTY-STOCK TALKS,1069447910
,858909393,-8674729174620622627,Suhani Sorout,NIFTY-STOCK TALKS,1069447910
,860484710,-8007061574789971996,sid,NIFTY-STOCK TALKS,1069447910
,700104993,8853094430167170492,Sourashtra,NIFTY-STOCK TALKS,1069447910
,699099049,5192371516706240837,Sridhar,NIFTY-STOCK TALKS,1069447910
,585945208,2221091789846566245,Saurabh Shah,NIFTY-STOCK TALKS,1069447910
,985337842,4738228526152763383,Smaarth,NIFTY-STOCK TALKS,1069447910
,308528333,-3272572329380086954,Sameer,NIFTY-STOCK TALKS,1069447910
,339224785,-529724097477932846,Shantanu Sulekar,NIFTY-STOCK TALKS,1069447910
,778203663,2773557511420101593,Surpreet Singh,NIFTY-STOCK TALKS,1069447910
suhel_saiyed,666091669,-2482207899696520582,Suhel Saiyed,NIFTY-STOCK TALKS,1069447910
,804026594,-1013471943203937822,shankar,NIFTY-STOCK TALKS,1069447910
,367766954,5976938136261983207,Sunil,NIFTY-STOCK TALKS,1069447910
,653920598,-5384420961386628848,Srini S,NIFTY-STOCK TALKS,1069447910
SandyYDV,427216070,-7871116357153372561,Sandy_संदीप यादव,NIFTY-STOCK TALKS,1069447910
,270274500,-1733321688441642312,Saravanan S,NIFTY-STOCK TALKS,1069447910
,615269310,-8671964461322074561,Sandeep,NIFTY-STOCK TALKS,1069447910
,487824313,1723024400869821838,Subramani,NIFTY-STOCK TALKS,1069447910
,575551478,1383284275140653044,Sham,NIFTY-STOCK TALKS,1069447910
,855745756,4424282132069573049,Somnath Sonar,NIFTY-STOCK TALKS,1069447910
,827711276,1959999793096415753,Shandy Sanjaya,NIFTY-STOCK TALKS,1069447910
,535468709,7392651158202558310,Sangmesh,NIFTY-STOCK TALKS,1069447910
,802550955,7758826088362320999,Ss,NIFTY-STOCK TALKS,1069447910
sankar71,325498106,3283560632770987373,sankar,NIFTY-STOCK TALKS,1069447910
,800347931,622427896416739980,sonu sharma,NIFTY-STOCK TALKS,1069447910
,504676412,4269868637153974943,sushanta sarkar,NIFTY-STOCK TALKS,1069447910
,152622445,-7202366756607674062,sayeba,NIFTY-STOCK TALKS,1069447910
STOCKNIFTY,230238444,-4563464173610495629,sathish,NIFTY-STOCK TALKS,1069447910
,309124564,6973898870798929905,sunil,NIFTY-STOCK TALKS,1069447910
,756975049,1329534259585332083,Sinu Sinu,NIFTY-STOCK TALKS,1069447910
SW888,696939595,-5247925792393025607,😬 SW,NIFTY-STOCK TALKS,1069447910
,611662861,-1102596122852751761,Surya Sarang,NIFTY-STOCK TALKS,1069447910
,166224009,-967330536737558112,Shailesh,NIFTY-STOCK TALKS,1069447910
Shirish64,318083027,-7638978221687943307,Shirish Shinde,NIFTY-STOCK TALKS,1069447910
,701410955,3342801084454693077,Sh,NIFTY-STOCK TALKS,1069447910
,516844956,-4846880910329429913,Sunil,NIFTY-STOCK TALKS,1069447910
Siddhesh_7418,500312628,7603613500490945334,Siddhesh Shastri,NIFTY-STOCK TALKS,1069447910
,758795573,1929560377461973968,Saravanan,NIFTY-STOCK TALKS,1069447910
,379938264,-1608248517398451292,sumit,NIFTY-STOCK TALKS,1069447910
,915385234,3108811950290569013,Sam,NIFTY-STOCK TALKS,1069447910
SS5888,471883074,-1356434302026586370,SS,NIFTY-STOCK TALKS,1069447910
,561101743,3702699516295989105,Somnath,NIFTY-STOCK TALKS,1069447910
,114884587,-6850433412960449545,Sas,NIFTY-STOCK TALKS,1069447910
,685516759,-3287489058588321435,Sujeet Sinha,NIFTY-STOCK TALKS,1069447910
,574482573,8663344137962963982,Satish,NIFTY-STOCK TALKS,1069447910
SanamRathod,283295736,-2947825303433659702,Sanam Rathod,NIFTY-STOCK TALKS,1069447910
rahuljain123,733025418,6751623725405779055,RAHUL,NIFTY-STOCK TALKS,1069447910
,643129033,801660959141095088,RKP,NIFTY-STOCK TALKS,1069447910
,783331372,8331159988817655083,Satya R,NIFTY-STOCK TALKS,1069447910
,515569481,-2842467576663965726,rinkal,NIFTY-STOCK TALKS,1069447910
,788096021,1979752998207230188,Mahesh Raichandani,NIFTY-STOCK TALKS,1069447910
,724918337,-5296828584814435245,Mayur Rathod,NIFTY-STOCK TALKS,1069447910
anoopraman,413527441,1849087436182256585,Anoop Ram,NIFTY-STOCK TALKS,1069447910
,539899999,-1175285518529537943,raj K,NIFTY-STOCK TALKS,1069447910
,724964585,-9145338337431295737,Raja Raja,NIFTY-STOCK TALKS,1069447910
,706818595,-1806478777882058315,raj,NIFTY-STOCK TALKS,1069447910
,775912459,3713206550149231102,Sapana Ramod,NIFTY-STOCK TALKS,1069447910
salluri,422858889,1913000624380684971,Rajesh,NIFTY-STOCK TALKS,1069447910
,670137777,-7916057557954864424,Revan Sidhu,NIFTY-STOCK TALKS,1069447910
,766571586,-1060716849125029900,raju ramteke,NIFTY-STOCK TALKS,1069447910
rajesh01989,745349509,-7427397734266279513,Rajesh Soni,NIFTY-STOCK TALKS,1069447910
,594336961,7710174789209008859,Rohit Krishna,NIFTY-STOCK TALKS,1069447910
,701788116,-685580001138013341,Suresh Rella,NIFTY-STOCK TALKS,1069447910
,768831849,-3473170787772533214,Rakshith,NIFTY-STOCK TALKS,1069447910
,620691368,1350219393983095748,Radhika R,NIFTY-STOCK TALKS,1069447910
,620776973,1294076422535211816,Ankush Rahate,NIFTY-STOCK TALKS,1069447910
,720082843,8138092831708905777,Ram,NIFTY-STOCK TALKS,1069447910
,505065751,-3880221163545247882,Raj,NIFTY-STOCK TALKS,1069447910
,612032413,-4929523386312856090,Ravi Kumar,NIFTY-STOCK TALKS,1069447910
RoMe2019,639766275,8174924094691371263,Ak,NIFTY-STOCK TALKS,1069447910
rameshtekmal,254822851,4424910804741264974,Ramesh,NIFTY-STOCK TALKS,1069447910
,481648409,1725453514887499947,Ravi Ambarkar,NIFTY-STOCK TALKS,1069447910
,704153999,-4647241438981976642,Raja,NIFTY-STOCK TALKS,1069447910
,724524098,7639497404176204108,Renuka K,NIFTY-STOCK TALKS,1069447910
,654432577,-4696986334345356627,Rakesh S,NIFTY-STOCK TALKS,1069447910
,789383087,-5712660801676696787,Anil Rajput,NIFTY-STOCK TALKS,1069447910
,245480962,-4477576247813896175,RAVIKUMAR,NIFTY-STOCK TALKS,1069447910
,722446490,5945306881996588960,Mohammed Rafiuddin,NIFTY-STOCK TALKS,1069447910
raghavmundhra,677081071,-6882051279905746050,Raghav Mundhra,NIFTY-STOCK TALKS,1069447910
,716091755,-1234357186176990158,PM Reddy,NIFTY-STOCK TALKS,1069447910
,740782419,-4273358525003726809,ram singh,NIFTY-STOCK TALKS,1069447910
,494269701,1028525002836799638,Ratankumar,NIFTY-STOCK TALKS,1069447910
,646508589,-5011445827501058105,RAKESH,NIFTY-STOCK TALKS,1069447910
,586209782,-2056594466808367818,Pankaj Rathod,NIFTY-STOCK TALKS,1069447910
,793610005,3482565547969042034,rdh,NIFTY-STOCK TALKS,1069447910
Rahulsf,770133811,-8991700333687418235,Rahul,NIFTY-STOCK TALKS,1069447910
,730267470,4335204219839854245,Suresh Aanandh S R,NIFTY-STOCK TALKS,1069447910
,649020686,5852818358166803037,Rohit Ripun,NIFTY-STOCK TALKS,1069447910
,459612686,5899596733023653053,Kanchan Rane,NIFTY-STOCK TALKS,1069447910
ricky09m,667014207,-5188818249721073969,Ricky,NIFTY-STOCK TALKS,1069447910
,260532976,-8076653124232334446,Ram,NIFTY-STOCK TALKS,1069447910
,670819078,6859225492226386938,Rahul,NIFTY-STOCK TALKS,1069447910
mravi26,577567878,511412697425164921,Ravindea Metgiri,NIFTY-STOCK TALKS,1069447910
,647197843,3689674316512023809,Rajan Kale,NIFTY-STOCK TALKS,1069447910
,670170112,7181999956446281989,Rameshwar Patil,NIFTY-STOCK TALKS,1069447910
,648481367,1493851445247530936,Rakesh Kumar,NIFTY-STOCK TALKS,1069447910
,723254042,812342209046819259,Rajesh,NIFTY-STOCK TALKS,1069447910
,734834002,5319397710138328228,Raham Syed,NIFTY-STOCK TALKS,1069447910
,67949686,-8628283282776375598,Raftar,NIFTY-STOCK TALKS,1069447910
,706396592,4246408973435132391,Prakash Reddy,NIFTY-STOCK TALKS,1069447910
,690716910,5130000312936287084,Rushabh,NIFTY-STOCK TALKS,1069447910
,639588854,3904287336723230145,rahul k,NIFTY-STOCK TALKS,1069447910
,732936119,-3244701781558532452,Rajesh KV,NIFTY-STOCK TALKS,1069447910
,518666469,-6672354130541040323,Rajib Mishra,NIFTY-STOCK TALKS,1069447910
,703161330,8449237778875839459,Rao,NIFTY-STOCK TALKS,1069447910
,465078818,-8621584610497054891,Ranjeet Kumar,NIFTY-STOCK TALKS,1069447910
,772426937,-2947115535672394165,RAVINDHRA,NIFTY-STOCK TALKS,1069447910
,361104821,432668704514714864,Rohit,NIFTY-STOCK TALKS,1069447910
Kiranraj008,360212839,-7852742682879187179,Kiran Raj,NIFTY-STOCK TALKS,1069447910
,396478522,-4445647827410575093,Sreenath A R,NIFTY-STOCK TALKS,1069447910
,315174077,5477082178627667329,RASHMIRANJAN,NIFTY-STOCK TALKS,1069447910
Rohiethh,489313093,-1688381732058643509,Rohiethh,NIFTY-STOCK TALKS,1069447910
,451026348,-5515738538519359417,Sachin R,NIFTY-STOCK TALKS,1069447910
,385375491,-3320423888696209442,Rishabh,NIFTY-STOCK TALKS,1069447910
RishiA,293963832,-5219520518214349686,Rishi Arora,NIFTY-STOCK TALKS,1069447910
,700787709,-5710301088517623537,Ribu Samuel,NIFTY-STOCK TALKS,1069447910
,769752357,7771458447090387674,Ravinder,NIFTY-STOCK TALKS,1069447910
,738212486,1738138920491314830,Rajiv,NIFTY-STOCK TALKS,1069447910
RahulDI,273059396,6685536675542732806,Rahul,NIFTY-STOCK TALKS,1069447910
,795767701,5847097004806517154,Sankaran Ramaiyar,NIFTY-STOCK TALKS,1069447910
,698404845,5081386775215468829,Ravindra Surve,NIFTY-STOCK TALKS,1069447910
,234027439,7810062786268265909,Raghav sir,NIFTY-STOCK TALKS,1069447910
,727852322,2535895992477665554,P Rajasekaran,NIFTY-STOCK TALKS,1069447910
,553382482,5438453561491654071,Rajendra Surana,NIFTY-STOCK TALKS,1069447910
,738710398,-5123123850893835080,Shashi Ram,NIFTY-STOCK TALKS,1069447910
kailash123,372592817,863990547431959200,R.kAILASHH,NIFTY-STOCK TALKS,1069447910
,489243642,7586072406350640413,Manas Ranjan,NIFTY-STOCK TALKS,1069447910
rappu16,769244988,8416638711720526778,mahendra kumar,NIFTY-STOCK TALKS,1069447910
,339557994,2897155324704778823,Rajesh Raj,NIFTY-STOCK TALKS,1069447910
,758777741,5155974843287800337,Shankar Reddy,NIFTY-STOCK TALKS,1069447910
,203120362,5726699754336324638,R P,NIFTY-STOCK TALKS,1069447910
,560195629,-7876216684005056724,Raj Kishore Sapra,NIFTY-STOCK TALKS,1069447910
Ravikumar05,434373696,-7089922249903805992,Sameer Arwade,NIFTY-STOCK TALKS,1069447910
,720857472,5986442276146483077,Rosi Reddy,NIFTY-STOCK TALKS,1069447910
,574871914,-57987888165962559,Konda Reddy,NIFTY-STOCK TALKS,1069447910
,553391437,-4602458131190935152,Rahul,NIFTY-STOCK TALKS,1069447910
,399423317,-5508684510875878103,rc krishnen,NIFTY-STOCK TALKS,1069447910
,376428876,6543979989015513949,raghu,NIFTY-STOCK TALKS,1069447910
sreeeeeeeeeee,698320490,-3901723780437679325,S R,NIFTY-STOCK TALKS,1069447910
,228598134,-4667826665921058772,sv ravindra,NIFTY-STOCK TALKS,1069447910
,770412263,-8940552030366706880,Ranjeet Kumar,NIFTY-STOCK TALKS,1069447910
,649544790,-1419277925774345127,Prithvi Raj,NIFTY-STOCK TALKS,1069447910
appubs,467426070,3576855229828968290,Appa Rao,NIFTY-STOCK TALKS,1069447910
,351477439,4212777600958890283,Roshan Shirke,NIFTY-STOCK TALKS,1069447910
RathSandeep,264961566,-5396620884713966516,Sandeep Rath,NIFTY-STOCK TALKS,1069447910
,745827995,-8948471780324640657,Ricky Kirtani,NIFTY-STOCK TALKS,1069447910
,726131173,-3344129905541148958,Rahul,NIFTY-STOCK TALKS,1069447910
,402090120,8543438002822152102,♪♫•*¨*•.¸¸❤Rakesh ❤¸¸.•*¨*•♫♪,NIFTY-STOCK TALKS,1069447910
RamSubramoni,584935851,-6072049319425285565,Ram S,NIFTY-STOCK TALKS,1069447910
Rockyshare,524545837,-4855724961179597046,Rakesh Reddy,NIFTY-STOCK TALKS,1069447910
,389815912,8814118270923433409,Romesh Kunder,NIFTY-STOCK TALKS,1069447910
,610240135,3726315280667616593,Rc Singh,NIFTY-STOCK TALKS,1069447910
,526372949,-6738140008003601871,Ashish Rajbhoj,NIFTY-STOCK TALKS,1069447910
,506236813,-1081335340564179066,Rajesh Parmar,NIFTY-STOCK TALKS,1069447910
,766622739,-2352675152604654170,Satheesh R,NIFTY-STOCK TALKS,1069447910
rkrajan986,657781716,-2051878399544780212,Rajan,NIFTY-STOCK TALKS,1069447910
,694964259,-42306016233454345,Rajat Arora,NIFTY-STOCK TALKS,1069447910
,492813982,1545710418310963140,Rajeev Pillai,NIFTY-STOCK TALKS,1069447910
Rohit_m24,573038254,-4760991998911313483,ROHIT,NIFTY-STOCK TALKS,1069447910
,121284862,3080362172453729466,Atmaram Ramachandran,NIFTY-STOCK TALKS,1069447910
,306605430,6583465471985388632,Sanju Rai,NIFTY-STOCK TALKS,1069447910
,564664832,7746203204208114353,Purushotham,NIFTY-STOCK TALKS,1069447910
,705465218,2143662175860398114,Padam,NIFTY-STOCK TALKS,1069447910
,412867922,8262219910349169229,Prakash Sanap,NIFTY-STOCK TALKS,1069447910
,175561361,2007281844829232421,PANDIARAJ PACKIANATHAN,NIFTY-STOCK TALKS,1069447910
,784435159,-4979498366863831638,Prakash Sharma,NIFTY-STOCK TALKS,1069447910
,609016724,-5846846386411759650,Amol Patil,NIFTY-STOCK TALKS,1069447910
Masterpiece125,460721277,5326133690164558277,MASTER PIECE,NIFTY-STOCK TALKS,1069447910
,679416874,-1115050180176210267,Santhosh P,NIFTY-STOCK TALKS,1069447910
Kaushik211,430631436,3942452592815638677,Kaushik Patel,NIFTY-STOCK TALKS,1069447910
,451187760,443250560306580620,Pravin Kumar,NIFTY-STOCK TALKS,1069447910
,422802814,-6517424275843772168,Prasanna Kumar Avuls,NIFTY-STOCK TALKS,1069447910
,495136226,-6592657231832726150,Manoj Pandit,NIFTY-STOCK TALKS,1069447910
,672488399,-6395677442349643498,Pradhyumn Shekhawat,NIFTY-STOCK TALKS,1069447910
,622546725,3305943777073103514,pravin motghare,NIFTY-STOCK TALKS,1069447910
premit88,771970248,4447019686615583877,Premit Patel,NIFTY-STOCK TALKS,1069447910
,676984862,4798002479144015731,prateek,NIFTY-STOCK TALKS,1069447910
,636286104,-8817855098530355383,Manish Paliwal,NIFTY-STOCK TALKS,1069447910
,496925410,6677783405234573304,Sreehari Padmakumar,NIFTY-STOCK TALKS,1069447910
,494193884,1155835281161200586,Subhash Pannu,NIFTY-STOCK TALKS,1069447910
,537136006,5285613694748003437,pavan kalyan,NIFTY-STOCK TALKS,1069447910
,734998643,-6642770768738019075,Manoj Kumar Pandey,NIFTY-STOCK TALKS,1069447910
,483811528,2067701062368174102,Sachin Panchal,NIFTY-STOCK TALKS,1069447910
,790191490,6486393516057579238,SUDHIR PAL,NIFTY-STOCK TALKS,1069447910
,718665310,527448309352875868,S M Patel,NIFTY-STOCK TALKS,1069447910
,712143498,6988079438887206690,Swapnil Pise,NIFTY-STOCK TALKS,1069447910
,741255779,2119553013443994079,Alpesh Parmar,NIFTY-STOCK TALKS,1069447910
,762431256,-7625907086106161965,Mahesh Pol,NIFTY-STOCK TALKS,1069447910
parthsoni9,563923601,4206583405440421822,parth,NIFTY-STOCK TALKS,1069447910
,669310747,6219569090467127743,Prasanth Katakam,NIFTY-STOCK TALKS,1069447910
,749033397,-7924183202271402210,Palanisamy SKP,NIFTY-STOCK TALKS,1069447910
,695969034,6848333667727030113,Pradeep,NIFTY-STOCK TALKS,1069447910
,423166018,1246716774073373875,Piyush Shrivastava,NIFTY-STOCK TALKS,1069447910
,691941320,-8689296631722993641,Palash,NIFTY-STOCK TALKS,1069447910
,766006131,-4374682831931912215,Krunal Patel,NIFTY-STOCK TALKS,1069447910
,624563405,6742324062744266293,Suyog Pargaonkar,NIFTY-STOCK TALKS,1069447910
,623594815,-7327411578519683481,prem,NIFTY-STOCK TALKS,1069447910
pardeep376,479794221,-8143868472990509216,Pardeep Sharma,NIFTY-STOCK TALKS,1069447910
,750636615,-5186002835622367721,Pandave,NIFTY-STOCK TALKS,1069447910
,359990794,4099032431937830753,Mahesh Phadtare,NIFTY-STOCK TALKS,1069447910
,494440717,-9221950525204207801,Poo,NIFTY-STOCK TALKS,1069447910
Pankajj27,314123418,-2783604424872896560,Pankaj,NIFTY-STOCK TALKS,1069447910
,38776761,-8384937470781707215,A P,NIFTY-STOCK TALKS,1069447910
,750885645,-3471433241178294090,Siva Prasad,NIFTY-STOCK TALKS,1069447910
,472162617,-3044847839245898740,Prem Kumar,NIFTY-STOCK TALKS,1069447910
Papabhai,410839422,1660799927157824064,Anup,NIFTY-STOCK TALKS,1069447910
,771904318,4152890051296596497,Manoj Patel,NIFTY-STOCK TALKS,1069447910
,791419177,-3232668153320496281,Parth Patel,NIFTY-STOCK TALKS,1069447910
,549517994,5427762245446168917,Sushant Papal,NIFTY-STOCK TALKS,1069447910
psp04,537075495,-2062716185981209915,Punya,NIFTY-STOCK TALKS,1069447910
,278325922,4318458667102786720,Pankaj Kalani,NIFTY-STOCK TALKS,1069447910
,624981169,-479494942794278148,Pawan Arora,NIFTY-STOCK TALKS,1069447910
,470714518,-7911393399028054784,P M,NIFTY-STOCK TALKS,1069447910
saddipradeep,389556053,5840324298328106927,Peadeep Kumar,NIFTY-STOCK TALKS,1069447910
,563446507,-5481493336593403319,Prashant,NIFTY-STOCK TALKS,1069447910
,767284600,5761065967008565413,Pratik,NIFTY-STOCK TALKS,1069447910
,386859163,-103739601754050644,Paras Mehta,NIFTY-STOCK TALKS,1069447910
arpnm,660370014,4290541718037434063,Punam,NIFTY-STOCK TALKS,1069447910
Predatorrrrrr,487144097,-3389495114549673468,Predator,NIFTY-STOCK TALKS,1069447910
,765542880,4118724272601463372,PD,NIFTY-STOCK TALKS,1069447910
AmolPotdar,556359325,-7373889700526822729,Amol Ashok Potdar,NIFTY-STOCK TALKS,1069447910
,509300489,6055293452548850875,Pankaj Sharma,NIFTY-STOCK TALKS,1069447910
,753054377,2398001831379859036,Priya,NIFTY-STOCK TALKS,1069447910
,611571600,3548407868648380523,Pradeep Sonawane,NIFTY-STOCK TALKS,1069447910
,248865687,1199790624701676986,Palani,NIFTY-STOCK TALKS,1069447910
